id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,land.use.hist,obs.year,site.type,hydrology,mngm.type,rest.age,fdis.abu.oek.f,cwm.abu.oek.f,fdis.pres.oek.f,cwm.pres.oek.f,cwm.abu.oek.f.site,cwm.pres.oek.f.site,fdis.abu.oek.l,cwm.abu.oek.l,fdis.pres.oek.l,cwm.pres.oek.l,cwm.abu.oek.l.site,cwm.pres.oek.l.site,fdis.abu.sla,fric.abu.sla,feve.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,feve.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,feve.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,feve.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,feve.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,feve.pres.seedmass,cwm.pres.seedmass
M_CAL_A4,M_CAL,centre,654,Central European mixed forests,54.95999908,11.8127823,51.91316941,R,R22,arable land,2022,restored,fresh,mowing,6,0.25,4.42,0.18,4.22,4.2825,4.3775,0.61,7.67,0.57,7.38,7.5825,7.4075,1.67,8.18,1.64,217.16,1.78,8.18,1.89,226.07,1.75,11.08,1.46,0.58,1.81,11.08,1.99,0.54,1.55834,10.02978,1.18636,6.50E-04,1.50115,10.02978,1.67697,0.0011
M_CBE_A1,M_CBE,centre,654,Central European mixed forests,55.54000092,11.81622602,51.91392502,R,R,NA,2022,negative,fresh,mowing,NA,0.68,3.97,0.55,4.22,4.8725,4.7,0.58,7.28,0.61,7.07,6.9475,6.975,1.46,32.16,1.38,253.59,1.72,32.16,1.68,254.48,3.69,92.46,1.72,0.37,2.9,92.46,1.88,0.32,2.21091,12.94973,1.40127,0.00093,1.93786,12.94973,1.78823,7.50E-04
M_CBE_A2,M_CBE,centre,654,Central European mixed forests,55.54000092,11.81622602,51.91392502,R,R,NA,2022,negative,fresh,mowing,NA,0.05,5.02,0.25,4.86,4.8725,4.7,0.46,6.74,0.38,6.83,6.9475,6.975,1.19,32.16,1.24,232.75,1.76,32.16,1.74,277.57,1.78,22.74,1.66,0.61,2.37,22.74,1.88,0.34,1.23082,11.6379,1.4441,0.00376,1.77056,11.6379,1.94702,0.00121
M_CBE_A3,M_CBE,centre,654,Central European mixed forests,55.54000092,11.81622602,51.91392502,R,R,NA,2022,negative,fresh,mowing,NA,0.07,5.05,0.42,4.86,4.8725,4.7,0.67,6.8,0.49,7.1,6.9475,6.975,1.5,5.24,1.54,247.72,1.44,5.24,1.88,274.75,2.31,92.46,1.25,0.47,3.1,92.46,1.98,0.29,1.38992,12.94973,1.27718,0.00333,1.80112,12.94973,1.9803,8.60E-04
M_CBE_A4,M_CBE,centre,654,Central European mixed forests,55.54000092,11.81622602,51.91392502,R,R,NA,2022,negative,fresh,mowing,NA,0.26,5.45,0.42,4.86,4.8725,4.7,0.37,6.97,0.49,6.9,6.9475,6.975,1.37,13.33,1.4,253.97,1.67,13.33,1.78,291.13,1.54,92.46,1.11,0.71,3.26,92.46,1.82,0.35,1.30907,12.94973,1.414,0.00236,1.89252,12.94973,1.73187,7.60E-04
M_DOB_A1,M_DOB,centre,654,Central European mixed forests,124.8199997,11.76306711,51.62001263,R,R,arable land,2022,restored,dry,mowing,6,0.27,3.9,0.3,3.96,3.8075,3.91,0.61,7.7,0.66,7.38,7.52,7.3075,1.61,11.68,1.55,203.38,1.68,11.68,1.79,211.96,1.52,23.38,1.49,0.47,1.75,23.38,1.82,0.41,1.57994,10.02978,1.50727,6.40E-04,1.58297,10.02978,1.83,0.00151
M_DOB_A2,M_DOB,centre,654,Central European mixed forests,124.8199997,11.76306711,51.62001263,R1A,R,arable land,2022,restored,dry,mowing,6,0.26,3.81,0.28,4,3.8075,3.91,0.53,7.7,0.61,7.34,7.52,7.3075,1.65,10.48,1.56,220.41,1.64,10.48,1.81,216.67,1.6,27.62,1.52,0.46,1.75,27.62,1.79,0.41,1.58756,13.75422,1.49926,8.20E-04,1.70627,13.75422,1.88042,0.00116
M_DOB_A3,M_DOB,centre,654,Central European mixed forests,124.8199997,11.76306711,51.62001263,R,R,arable land,2022,restored,dry,mowing,6,0.35,3.75,0.33,3.82,3.8075,3.91,0.73,7.43,0.52,7.24,7.52,7.3075,1.66,22.48,1.6,191.64,1.82,22.48,1.74,204.97,1.57,17.27,1.51,0.45,1.62,17.27,1.75,0.42,1.5356,13.75422,1.5035,8.50E-04,1.64239,13.75422,1.81447,0.00156
M_DOB_A4,M_DOB,centre,654,Central European mixed forests,124.8199997,11.76306711,51.62001263,R,R,arable land,2022,restored,dry,mowing,6,0.37,3.77,0.35,3.86,3.8075,3.91,0.61,7.25,0.59,7.27,7.52,7.3075,1.8,21.38,1.8,200.88,1.78,21.38,1.72,207.42,1.52,21.12,1.44,0.49,1.66,21.12,1.75,0.41,1.54164,13.59209,1.26555,0.0013,1.65222,13.59209,1.78375,0.00118
M_DOR_A1,M_DOR,centre,654,Central European mixed forests,114.1999969,11.81450305,51.64508573,R22,R22,arable land,2022,restored,fresh,mowing,27,0.27,4.33,0.33,4.4,4.1825,4.3125,0.39,7.07,0.43,7.23,7.32,7.1425,1.83,7.44,1.73,205.18,1.8,7.44,1.98,216.83,1.76,13.76,1.55,0.5,1.66,13.76,1.62,0.49,2.18872,10.02978,1.60354,0.00161,1.86172,10.02978,1.79074,0.00224
M_DOR_A2,M_DOR,centre,654,Central European mixed forests,114.1999969,11.81450305,51.64508573,R,R22,arable land,2022,restored,fresh,mowing,27,0.15,4.17,0.14,4.17,4.1825,4.3125,0.43,7.36,0.3,7.09,7.32,7.1425,2.01,5.33,1.47,216.32,1.66,5.33,2.02,218.6,2.09,22.74,1.21,0.64,1.95,22.74,1.65,0.53,1.97023,12.40834,1.41465,0.00101,2.04525,12.40834,1.94028,0.00139
M_DOR_A3,M_DOR,centre,654,Central European mixed forests,114.1999969,11.81450305,51.64508573,R22,R22,arable land,2022,restored,fresh,mowing,27,0.12,4.11,0.2,4.11,4.1825,4.3125,0.45,7.57,0.45,7.25,7.32,7.1425,1.65,8.18,1.68,251.21,1.75,8.18,1.84,235.61,2.39,9.9,1.61,0.71,1.88,9.9,1.95,0.5,1.59215,10.02978,1.6649,0.0023,1.7688,10.02978,1.6687,0.00149
M_DOR_A4,M_DOR,centre,654,Central European mixed forests,114.1999969,11.81450305,51.64508573,R,R22,arable land,2022,restored,fresh,mowing,27,0.1,4.12,0.25,4.57,4.1825,4.3125,0.38,7.28,0.33,7,7.32,7.1425,1.35,5.77,1.78,252.28,1.68,5.77,1.72,230.54,1.43,21.12,1.48,0.79,2.22,21.12,1.74,0.39,1.4946,11.33226,1.7056,0.00153,1.82849,11.33226,1.88844,0.0013
M_EIC_A1,M_EIC,centre,654,Central European mixed forests,56.56999969,12.18899395,51.85716614,R,R,NA,2023,negative,fresh,both,NA,0.41,5.02,0.42,4.83,5.1775,5.09,0.61,6.84,0.72,6.6,6.52,6.6275,1.31,3.97,1.31,245.39,1.34,3.97,1.78,256.04,1.47,84.57,1.13,0.49,2.16,84.57,1.52,0.35,1.94528,17.95726,1.78198,0.00614,2.18428,17.95726,1.98762,0.00404
M_EIC_A2,M_EIC,centre,654,Central European mixed forests,56.56999969,12.18899395,51.85716614,R,R,NA,2023,negative,fresh,both,NA,0.31,5.91,0.54,5.43,5.1775,5.09,0.35,6.26,0.45,6.5,6.52,6.6275,1.17,1.74,1.54,238.55,1.16,1.74,2.2,236.76,1.55,13.85,1.41,0.59,1.81,13.85,1.89,0.53,1.62733,10.97934,1.90823,0.00143,1.89961,10.97934,2.07369,0.00193
M_EIC_A3,M_EIC,centre,654,Central European mixed forests,56.56999969,12.18899395,51.85716614,V,R,NA,2023,negative,fresh,both,NA,0.33,4.42,0.37,4.6,5.1775,5.09,0.74,6.54,0.68,6.5,6.52,6.6275,1.25,2.42,1.21,239.06,1.29,2.42,2.01,247.97,1.64,5.76,1.47,0.45,1.72,5.76,2.06,0.43,1.64918,15.08345,1.64134,0.00925,1.90911,15.08345,2.14439,0.00642
M_EIC_A4,M_EIC,centre,654,Central European mixed forests,56.56999969,12.18899395,51.85716614,R,R,NA,2023,negative,fresh,both,NA,0.36,5.36,0.64,5.5,5.1775,5.09,0.58,6.44,0.6,6.91,6.52,6.6275,1.33,8.77,1.39,230.57,1.44,8.77,1.58,232.57,1.93,203.53,1.33,0.44,3.09,203.53,1.68,0.32,1.70438,11.90714,1.40096,0.00188,1.90794,11.90714,1.81266,0.00093
M_FAL_A1,M_FAL,centre,654,Central European mixed forests,142.5299988,11.35946299,51.74746391,R22,R,arable land,2023,restored,fresh,mowing,6,0.47,4.57,0.46,4.78,4.575,4.4975,0.66,6.98,0.7,7.08,6.8775,7.015,1.38,27.68,1.2,238.81,1.8,27.68,1.77,254.1,1.42,13.56,1.26,0.6,1.71,13.56,1.81,0.55,1.50701,6.58921,1.50353,0.00137,1.48682,6.58921,1.6777,0.00127
M_FAL_A2,M_FAL,centre,654,Central European mixed forests,142.5299988,11.35946299,51.74746391,V,R,arable land,2023,restored,fresh,mowing,6,0.2,4.82,0.49,4.33,4.575,4.4975,0.6,6.58,0.64,6.92,6.8775,7.015,1.43,27.68,1.36,216.78,1.69,27.68,1.59,238.66,1.91,56.23,1.09,0.4,2.82,56.23,1.67,0.28,2.11498,12.94973,1.85993,0.0012,1.99242,12.94973,1.96595,3.80E-04
M_FAL_A3,M_FAL,centre,654,Central European mixed forests,142.5299988,11.35946299,51.74746391,R,R,arable land,2023,restored,fresh,mowing,6,0.35,4.55,0.48,4.67,4.575,4.4975,0.72,7.04,0.64,7.06,6.8775,7.015,1.53,27.68,1.37,226.99,1.76,27.68,1.66,237.15,1.56,13.56,1.25,0.58,1.67,13.56,1.78,0.53,1.58082,13.91457,1.16374,0.00201,1.62822,13.91457,1.63308,0.0014
M_FAL_A4,M_FAL,centre,654,Central European mixed forests,142.5299988,11.35946299,51.74746391,R22,R,arable land,2023,restored,fresh,mowing,6,0.48,4.36,0.36,4.21,4.575,4.4975,0.71,6.91,0.53,7,6.8775,7.015,1.32,3.72,1.82,221.17,1.45,3.72,2.16,230,1.6,23.69,1.56,0.49,2.17,23.69,1.83,0.36,1.63474,11.90714,1.57755,0.00118,1.69217,11.90714,1.9075,5.70E-04
M_FRB_A1,M_FRB,centre,654,Central European mixed forests,136.2400055,11.73327072,51.62485865,R,R,grassland,2023,restored,dry,grazing,14,0.28,3.49,0.33,3.81,3.51,3.7075,0.75,7.8,0.52,7.33,7.69,7.535,2.63,30.75,1.32,156.38,1.94,30.75,1.64,220.26,1.39,37.25,1.19,0.28,2.07,37.25,1.78,0.36,1.82004,17.2144,1.56204,0.00235,1.84055,17.2144,1.9565,0.00151
M_FRB_A2,M_FRB,centre,654,Central European mixed forests,136.2400055,11.73327072,51.62485865,V11,R,grassland,2023,restored,dry,grazing,14,0.28,3.22,0.33,3.42,3.51,3.7075,0.57,7.98,0.59,7.76,7.69,7.535,2.51,80.26,1.51,193.14,2.29,80.26,1.78,212.18,2.21,46.56,1.38,0.28,2.49,46.56,1.66,0.22,1.61185,34.67132,1.41753,0.0014,1.90795,34.67132,1.70799,9.00E-04
M_FRB_A3,M_FRB,centre,654,Central European mixed forests,136.2400055,11.73327072,51.62485865,R1A,R,grassland,2023,restored,dry,grazing,14,0.24,3.29,0.39,3.65,3.51,3.7075,0.68,7.67,0.62,7.59,7.69,7.535,2.54,80.26,1.62,165.22,2.25,80.26,1.76,205.88,1.66,78.52,1.31,0.27,2.38,78.52,1.66,0.26,1.64491,51.28466,1.54158,0.00272,1.83681,51.28466,1.6343,0.0011
M_FRB_A4,M_FRB,centre,654,Central European mixed forests,136.2400055,11.73327072,51.62485865,R,R,grassland,2023,restored,dry,grazing,14,0.29,4.04,0.22,3.95,3.51,3.7075,0.67,7.31,0.64,7.46,7.69,7.535,2,30.75,1.64,192.22,1.88,30.75,1.63,211,1.75,27.62,1.51,0.34,1.88,27.62,1.64,0.37,1.85722,25.14454,1.5395,0.00244,1.8783,25.14454,1.82075,0.0013
M_GRO_A1,M_GRO,centre,654,Central European mixed forests,61.65000153,11.68390121,51.76579064,R22,R22,arable land,2022,restored,fresh,both,26,0.24,4.36,0.24,4.87,4.54,4.5925,0.51,7.61,0.55,6.9,7.6225,7,1.26,7.68,1.51,265.26,1.54,7.68,1.78,232.78,2.33,22.74,1.49,0.65,1.89,22.74,1.87,0.42,1.47491,12.26208,1.6435,0.00169,1.81541,12.26208,1.92428,0.00115
M_GRO_A2,M_GRO,centre,654,Central European mixed forests,61.65000153,11.68390121,51.76579064,R22,R22,arable land,2022,restored,fresh,both,26,0.24,4.31,0.34,4.33,4.54,4.5925,0.55,7.54,0.61,7.12,7.6225,7,1.26,28.96,1.48,264.81,1.74,28.96,1.52,233.31,2.27,22.74,1.33,0.72,2.03,22.74,1.58,0.4,1.2928,12.26208,1.68878,0.00212,1.63178,12.26208,1.94919,0.00164
M_GRO_A3,M_GRO,centre,654,Central European mixed forests,61.65000153,11.68390121,51.76579064,R,R22,arable land,2022,restored,fresh,both,26,0.24,4.63,0.25,4.55,4.54,4.5925,0.55,7.59,0.53,7.06,7.6225,7,1.18,7.68,1.51,271.65,1.38,7.68,1.7,253,2.15,22.74,1.59,0.82,1.93,22.74,1.78,0.44,1.34654,12.26208,1.78605,0.00219,1.72886,12.26208,2.05693,0.00156
M_GRO_A4,M_GRO,centre,654,Central European mixed forests,61.65000153,11.68390121,51.76579064,R,R22,arable land,2022,restored,fresh,both,26,0.14,4.86,0.37,4.62,4.54,4.5925,0.39,7.75,0.65,6.92,7.6225,7,1.22,23.77,1.53,270.95,1.82,23.77,1.62,220.06,1.54,22.74,1.4,1,2.11,22.74,1.85,0.39,1.11211,12.26208,1.38526,0.00264,1.84327,12.26208,1.95146,0.00131
M_HAH_A1,M_HAH,centre,654,Central European mixed forests,211.7200012,11.62972068,51.30873546,R1A,R1A,NA,2023,positive,dry,none,NA,0.33,2.81,0.28,2.92,2.695,2.9,0.64,7.72,0.66,7.44,7.285,7.455,1.55,32.76,1.42,159.63,2.15,32.76,1.95,163.01,2.36,43.18,1.57,0.22,2.44,43.18,1.81,0.21,1.30826,6.53464,1.52016,6.00E-04,1.60211,6.53464,1.86573,9.50E-04
M_HAH_A2,M_HAH,centre,654,Central European mixed forests,211.7200012,11.62972068,51.30873546,R1A,R1A,NA,2023,positive,dry,none,NA,0.45,2.77,0.39,2.8,2.695,2.9,0.44,7.07,0.81,7.47,7.285,7.455,1.44,19.15,1.27,193.88,1.96,19.15,2.08,179.75,3.48,33.34,1.18,0.16,2.69,33.34,1.97,0.19,1.6948,85.03684,1.59836,8.60E-04,2.11957,85.03684,1.50448,6.10E-04
M_HAH_A3,M_HAH,centre,654,Central European mixed forests,211.7200012,11.62972068,51.30873546,R,R1A,NA,2023,positive,dry,none,NA,0.18,2.21,0.26,2.88,2.695,2.9,0.34,7.17,0.65,7.41,7.285,7.455,1.25,11.7,1.63,178.95,1.77,11.7,1.85,163.39,1.54,43.18,1.5,0.11,3.13,43.18,1.9,0.2,1.14986,5.21789,1.61385,0.00155,1.5243,5.21789,1.81921,0.00177
M_HAH_A4,M_HAH,centre,654,Central European mixed forests,211.7200012,11.62972068,51.30873546,R1A,R1A,NA,2023,positive,dry,none,NA,0.46,2.99,0.3,3,2.695,2.9,0.52,7.18,0.75,7.5,7.285,7.455,1.4,19.15,1.75,189.64,1.99,19.15,1.8,176.53,2.33,33.34,1.4,0.1,2.36,33.34,1.83,0.18,1.98817,85.03684,1.81914,2.50E-04,2.07533,85.03684,1.43154,8.30E-04
M_HAI_A1,M_HAI,centre,686,Western European broadleaf forests,302.8399963,11.18385429,51.50506446,R22,R22,grassland,2022,restored,fresh,grazing,11,0.45,4.75,0.41,4.81,4.4625,4.41,0.6,7.34,0.6,6.96,7.22,7.0675,1.47,4.74,1.6,254.05,1.53,4.74,1.89,240.88,2.13,46.68,1.32,0.59,1.9,46.68,1.75,0.4,1.67446,11.63895,1.54749,0.00184,1.75112,11.63895,1.86851,0.00171
M_HAI_A2,M_HAI,centre,686,Western European broadleaf forests,302.8399963,11.18385429,51.50506446,R,R22,grassland,2022,restored,fresh,grazing,11,0.33,4.29,0.3,4.06,4.4625,4.41,0.66,7.15,0.54,7.1,7.22,7.0675,1.42,4.49,1.74,229.52,1.56,4.49,1.99,227.01,1.64,46.68,1.38,0.47,1.85,46.68,1.72,0.41,1.44898,9.91156,1.65221,0.00334,1.61263,9.91156,1.86687,0.00216
M_HAI_A3,M_HAI,centre,686,Western European broadleaf forests,302.8399963,11.18385429,51.50506446,R,R22,grassland,2022,restored,fresh,grazing,11,0.3,4.53,0.34,4.48,4.4625,4.41,0.58,7.18,0.62,7.21,7.22,7.0675,1.45,6.99,1.52,218.28,1.66,6.99,1.8,228.1,1.5,43.6,1.41,0.46,1.94,43.6,1.9,0.41,1.73313,11.63895,1.44294,0.0031,1.79471,11.63895,1.92797,0.00158
M_HAI_A4,M_HAI,centre,686,Western European broadleaf forests,302.8399963,11.18385429,51.50506446,R22,R22,grassland,2022,restored,fresh,grazing,11,0.25,4.28,0.38,4.29,4.4625,4.41,0.63,7.21,0.57,7,7.22,7.0675,1.42,5.68,1.4,218.19,1.64,5.68,1.89,227.92,1.63,46.68,1.41,0.45,1.95,46.68,1.82,0.38,1.49979,9.91156,1.52519,0.00391,1.75963,9.91156,1.87938,0.00232
M_HAR_A1,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R,R,arable land,2023,restored,fresh,mowing,12,0.19,4.19,0.19,4.14,4.3025,4.1825,0.32,7.06,0.5,7.17,7.0975,7.1275,1.54,7.06,1.81,203.45,1.57,7.06,1.88,221.35,1.69,13.76,1.41,0.53,1.73,13.76,1.87,0.47,1.56518,26.72425,1.67704,0.00338,1.98078,26.72425,2.00616,0.00267
M_HAR_A2,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R,R,arable land,2023,restored,fresh,mowing,12,0.23,4.24,0.26,4.23,4.3025,4.1825,0.35,6.98,0.49,7.12,7.0975,7.1275,1.63,8.38,1.91,216.28,1.68,8.38,2.04,224.3,1.71,17.44,1.47,0.56,1.93,17.44,1.97,0.5,1.58526,15.92531,1.56819,0.00333,2.03456,15.92531,2.05663,0.00192
M_HAR_A3,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R,R,arable land,2023,restored,fresh,mowing,12,0.26,4.48,0.26,4.36,4.3025,4.1825,0.48,7.03,0.47,6.94,7.0975,7.1275,1.65,7.06,1.57,217.39,1.56,7.06,1.85,214.85,1.89,13.76,1.54,0.63,1.83,13.76,1.96,0.48,1.4923,17.27458,1.61871,0.00297,1.9945,17.27458,1.90885,0.00211
M_HAR_A4,M_HAR,centre,654,Central European mixed forests,149.1900024,11.08520296,51.82462193,R22,R,arable land,2023,restored,fresh,mowing,12,0.37,4.3,0.25,4,4.3025,4.1825,0.67,7.32,0.58,7.28,7.0975,7.1275,1.59,7.1,1.55,239.88,1.65,7.1,1.95,225.35,2,77.51,1.25,0.68,2.18,77.51,1.76,0.45,1.37819,14.71078,1.67221,0.0029,1.66287,14.71078,1.80693,0.00175
M_HIR_A1,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,R1A,R1A,grassland,2022,restored,dry,grazing,9,0.25,3.39,0.32,3.7,3.7325,3.7975,0.65,7.64,0.62,7.19,7.23,7.1375,1.85,14.63,1.58,204.59,1.74,14.63,1.89,205.02,1.7,47.14,1.25,0.35,1.99,47.14,1.81,0.31,2.00904,204.69771,1.54002,0.00118,2.43397,204.69771,1.56429,9.90E-04
M_HIR_A2,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,?,R1A,grassland,2022,restored,dry,grazing,9,0.31,4.09,0.26,3.85,3.7325,3.7975,0.67,7.07,0.48,7.2,7.23,7.1375,1.72,21.34,1.69,207.06,1.82,21.34,1.91,209.74,1.64,47.14,1.4,0.4,2,47.14,1.72,0.35,1.70411,13.75422,1.73002,0.00144,1.81382,13.75422,1.91266,0.00127
M_HIR_A3,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,R1A,R1A,grassland,2022,restored,dry,grazing,9,0.22,3.71,0.34,3.8,3.7325,3.7975,0.82,7.28,0.52,7.12,7.23,7.1375,1.6,32.79,1.62,224.03,1.95,32.79,1.8,209.25,1.37,12.75,1.45,0.42,1.72,12.75,1.79,0.38,1.8804,90.03656,1.33838,0.00166,2.0644,90.03656,1.6647,0.00158
M_HIR_A4,M_HIR,centre,654,Central European mixed forests,207.1199951,11.68710429,51.1981926,R1A,R1A,grassland,2022,restored,dry,grazing,9,0.27,3.74,0.32,3.84,3.7325,3.7975,0.88,6.93,0.58,7.04,7.23,7.1375,1.66,14.44,1.72,210.04,1.66,14.44,1.87,206.99,1.6,47.14,1.34,0.41,2.14,47.14,1.88,0.3,1.73964,147.5485,1.51287,0.00125,2.37385,147.5485,1.56305,5.20E-04
M_HLI_A1,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,2022,positive,fresh,both,NA,0.47,4.01,0.41,4.25,4.57,4.5375,0.53,7.46,0.64,7.13,7.2475,7.0575,1.72,19.14,1.73,222.74,1.74,19.14,1.82,236.69,2.09,37.25,1.46,0.46,2.2,37.25,1.91,0.41,1.516,55.13342,1.48467,0.0014,2.02811,55.13342,1.83921,0.00112
M_HLI_A2,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,2022,positive,fresh,both,NA,0.31,4.17,0.41,4.33,4.57,4.5375,0.44,7.26,0.7,7.18,7.2475,7.0575,1.46,5.83,1.75,231.14,1.56,5.83,1.98,237.49,1.53,37.25,1.5,0.43,2.01,37.25,1.74,0.38,1.5418,24.64887,1.44203,0.00196,1.79437,24.64887,1.80338,9.80E-04
M_HLI_A3,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,2022,positive,fresh,both,NA,0.19,5.11,0.35,4.89,4.57,4.5375,0.26,7.05,0.47,7,7.2475,7.0575,1.36,9.75,1.59,243.73,1.64,9.75,1.92,251.12,1.62,21.12,1.36,0.47,1.87,21.12,1.88,0.48,1.44567,26.72425,1.47842,0.00105,1.75731,26.72425,1.83503,0.00131
M_HLI_A4,M_HLI,centre,686,Western European broadleaf forests,344.5700073,11.33102988,51.53507321,R22,R22,NA,2022,positive,fresh,both,NA,0.32,4.99,0.41,4.68,4.57,4.5375,0.42,7.22,0.52,6.92,7.2475,7.0575,1.56,6.16,1.54,247.67,1.59,6.16,1.94,248.68,1.61,22.74,1.48,0.53,1.86,22.74,1.87,0.41,1.4475,28.15501,1.23452,0.00106,1.74067,28.15501,1.75219,0.0013
M_HNB_A1,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,grassland,2023,restored,dry,grazing,2,0.18,4.02,0.18,4,3.8675,3.9375,0.4,7.26,0.57,7.38,7.315,7.315,1.77,19.5,1.62,180.11,1.78,19.5,1.68,188.35,1.72,14.41,1.82,0.35,1.88,14.41,1.98,0.34,1.65701,12.541,1.7458,0.00154,2.11304,12.541,1.8129,0.00119
M_HNB_A2,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,grassland,2023,restored,dry,grazing,2,0.08,3.94,0.32,3.77,3.8675,3.9375,0.37,7.28,0.47,7.31,7.315,7.315,1.51,7.44,1.73,183.81,1.58,7.44,1.77,201.37,1.5,10.5,1.64,0.35,1.75,10.5,1.75,0.34,1.51162,13.75422,1.71893,0.00254,1.85695,13.75422,1.91407,0.00159
M_HNB_A3,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,grassland,2023,restored,dry,grazing,2,0.29,3.82,0.3,4.27,3.8675,3.9375,0.45,7.25,0.45,7.11,7.315,7.315,1.49,8.38,1.65,189.61,1.77,8.38,2.01,213.17,2.81,77.51,1.48,0.21,2.05,77.51,1.75,0.35,1.87148,8.67255,1.62749,0.00196,1.78862,8.67255,1.99233,0.00137
M_HNB_A4,M_HNB,centre,654,Central European mixed forests,209.5399933,11.77775515,51.2062993,R1A,R1A,grassland,2023,restored,dry,grazing,2,0.29,3.69,0.37,3.71,3.8675,3.9375,0.53,7.47,0.56,7.46,7.315,7.315,1.59,9.68,1.89,203.68,1.55,9.68,1.81,208.56,1.78,10.53,1.56,0.32,1.77,10.53,1.84,0.32,1.84923,13.75422,1.84341,0.00173,1.78264,13.75422,1.85537,0.0015
M_HOH_A1,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,V,R,arable land,2022,restored,moist,mowing,26,0.42,6.61,0.68,6.67,5.7375,5.67,0.56,7.49,0.47,7.22,6.9775,7.0625,1.36,7.98,1.8,176.05,1.79,7.98,1.74,182.46,1.61,29.84,1.64,0.54,2.21,29.84,1.77,0.59,1.4007,6.4509,1.68914,0.00202,1.50753,6.4509,1.82199,0.00192
M_HOH_A2,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,R22,R,arable land,2022,restored,moist,mowing,26,0.26,4.93,0.41,5.07,5.7375,5.67,0.59,7.44,0.6,7.11,6.9775,7.0625,1.4,9.22,1.35,200.88,1.62,9.22,1.85,228.95,1.23,23.13,1.21,0.4,1.84,23.13,1.66,0.47,2.17776,9.20975,1.5912,0.00233,1.81928,9.20975,2.06397,0.00116
M_HOH_A3,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,R,R,arable land,2022,restored,moist,mowing,26,0.26,5.55,0.36,5.44,5.7375,5.67,0.71,6.78,0.55,6.92,6.9775,7.0625,1.3,7.68,1.39,232.87,1.59,7.68,1.64,232.02,1.31,12.4,1.32,0.49,1.67,12.4,1.55,0.47,2.01316,7.53767,1.81379,0.00102,1.81364,7.53767,2.16365,0.00143
M_HOH_A4,M_HOH,centre,654,Central European mixed forests,61.65000153,11.65059088,51.85418882,R,R,arable land,2022,restored,moist,mowing,26,0.13,5.86,0.38,5.5,5.7375,5.67,0.31,6.2,0.49,7,6.9775,7.0625,1.33,3.93,1.81,234.91,1.47,3.93,1.57,213.82,1.19,12.4,1.41,0.47,1.73,12.4,1.63,0.48,1.54514,15.39218,1.72995,4.50E-04,1.953,15.39218,1.90304,0.00237
M_ILB_A1,M_ILB,centre,654,Central European mixed forests,67.48000336,11.65441561,51.82311226,R22,R22,arable land,2023,restored,fresh,mowing,12,0.27,4.51,0.29,4.62,4.4325,4.7875,0.49,6.47,0.54,6.89,6.4825,6.97,1.4,8.41,1.38,236.13,1.73,8.41,1.77,232.03,1.8,22.74,1.52,0.37,2.31,22.74,1.91,0.43,1.74101,12.40834,1.52632,0.0012,1.64756,12.40834,1.76798,9.40E-04
M_ILB_A2,M_ILB,centre,654,Central European mixed forests,67.48000336,11.65441561,51.82311226,R,R22,arable land,2023,restored,fresh,mowing,12,0.42,4.46,0.39,4.45,4.4325,4.7875,0.66,6.82,0.68,7.07,6.4825,6.97,1.47,6.11,1.51,214.74,1.58,6.11,2.03,208.75,1.61,12.43,1.55,0.4,1.9,12.43,1.84,0.48,2.06809,16.33961,1.34695,0.00215,1.8481,16.33961,1.98424,0.00136
