id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,land.use.hist,obs.year,site.type,fertilized,hydrology,mngm.type,rest.age,fdis.abu.sla,fric.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,cwm.pres.seedmass
S_PEN_A2,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R,R22,NA,2022,negative,0,moist,mowing,NA,1.48,6.14,255.45,1.51,6.14,265.27,1.43,29.18,0.58,2.14,29.18,0.44,1.4126,18.43908,6.70E-04,1.70705,18.43908,7.20E-04
S_PEN_A3,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R22,R22,NA,2022,negative,0,moist,mowing,NA,1.7,26.37,224.43,1.61,26.37,248.19,1.82,29.69,0.49,2.38,29.69,0.42,1.51888,16.19397,8.40E-04,1.69732,16.19397,5.90E-04
S_PEN_A4,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R22,R22,NA,2022,negative,0,moist,mowing,NA,1.34,25.97,248.61,1.67,25.97,240.12,1.32,24.76,0.48,2.15,24.76,0.44,1.34314,26.95356,0.00173,1.86045,26.95356,9.00E-04
S_POP_A1,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,arable land,2023,restored,0,fresh,mowing,6,1.41,4.38,277.64,1.49,4.38,258.81,1.7,21.03,0.59,1.79,21.03,0.44,1.63596,22.80557,5.50E-04,1.59848,22.80557,0.00111
S_POP_A2,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,arable land,2023,restored,0,fresh,mowing,6,1.65,5.48,255.53,1.48,5.48,255.35,1.79,21.03,0.42,1.61,21.03,0.44,1.49866,22.80557,8.20E-04,1.5598,22.80557,0.00101
S_POP_A3,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,arable land,2023,restored,0,fresh,mowing,6,1.61,4.38,255.84,1.42,4.38,254.98,1.93,21.03,0.48,1.65,21.03,0.43,1.64634,22.80557,7.90E-04,1.58024,22.80557,0.00112
S_POP_A4,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,arable land,2023,restored,0,fresh,mowing,6,1.58,4.38,238.57,1.43,4.38,250.83,1.45,21.03,0.42,1.74,21.03,0.42,1.53712,75.99916,8.00E-04,1.81752,75.99916,0.00125
S_RUP_A1,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R,R,NA,2023,negative,1,fresh,mowing,NA,1.15,4.38,263.16,1.36,4.38,254.18,1.12,4.59,0.55,1.61,4.59,0.49,1.38445,3.4899,0.0013,1.35987,3.4899,7.90E-04
S_RUP_A2,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R,R,NA,2023,negative,1,fresh,mowing,NA,1.03,2.24,256.89,1.27,2.24,269.53,1.08,23.26,0.55,2.39,23.26,0.43,1.08777,5.12374,0.00186,1.58995,5.12374,6.10E-04
S_RUP_A3,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R21,R,NA,2023,negative,1,fresh,mowing,NA,1.05,2.24,256.7,1.29,2.24,278.32,1.12,23.26,0.56,2.93,23.26,0.31,1.11223,5.12374,0.00185,1.6578,5.12374,5.80E-04
S_RUP_A4,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R,R,NA,2023,negative,1,fresh,mowing,NA,1.1,1.9,261.64,1.29,1.9,278.81,1.07,8.83,0.55,2.13,8.83,0.42,1.29359,3.4899,0.00147,1.33958,3.4899,5.70E-04
S_SBA_A1,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,R,R1A,NA,2022,positive,0,dry,mowing,NA,1.44,9.08,230.82,1.52,9.08,233.03,1.64,27.49,0.49,1.84,27.49,0.4,2.00041,284.85653,0.00128,2.10993,284.85653,9.90E-04
S_SBA_A2,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,R1A,R1A,NA,2022,positive,0,dry,mowing,NA,1.44,17.46,204.21,1.61,17.46,209.71,1.75,26.25,0.38,1.86,26.25,0.35,2.02598,106.97646,7.50E-04,1.9812,106.97646,7.20E-04
S_SBA_A3,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,R1A,R1A,NA,2022,positive,0,dry,mowing,NA,1.26,8.6,214.16,1.53,8.6,221.21,1.88,27.49,0.36,1.86,27.49,0.36,1.8242,145.13272,9.70E-04,2.32883,145.13272,7.00E-04
S_SBA_A4,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,R1A,R1A,NA,2022,positive,0,dry,mowing,NA,1.29,13.4,209.78,1.58,13.4,209.6,2.25,57.44,0.3,2.09,57.44,0.31,1.81635,944.17194,0.00229,2.29625,944.17194,7.80E-04
S_SBN_A1,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,R1A,R1A,arable land,2022,restored,0,dry,mowing,15,1.42,6.97,193.78,1.56,6.97,200.25,2.2,88.92,0.27,2.03,88.92,0.31,1.66119,43.78652,0.001,1.79161,43.78652,9.20E-04
S_SBN_A2,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,R1A,R1A,arable land,2022,restored,0,dry,mowing,15,1.63,15.57,199.38,1.56,15.57,211.53,1.68,72.93,0.32,1.92,72.93,0.32,1.8205,944.17194,9.40E-04,2.2659,944.17194,8.20E-04
S_SBN_A3,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,R1A,R1A,arable land,2022,restored,0,dry,mowing,15,1.42,15.57,202.82,1.48,15.57,205.47,1.58,72.93,0.3,1.84,72.93,0.31,1.70058,145.13272,7.70E-04,2.01194,145.13272,7.60E-04
S_SBN_A4,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,R1A,R1A,arable land,2022,restored,0,dry,mowing,15,1.41,11.68,200.05,1.7,11.68,219.66,1.97,119.59,0.33,2,119.59,0.32,1.69443,106.97646,8.10E-04,2.05368,106.97646,5.50E-04
S_SHH_A1,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,R21,R22,arable land,2022,restored,NA,dry,grazing,22,1.87,29.57,252.89,1.92,29.57,226.87,1.5,35.06,0.38,1.96,35.06,0.29,1.85102,36.83649,6.50E-04,1.78222,36.83649,8.50E-04
S_SHH_A2,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,R21,R22,arable land,2022,restored,NA,dry,grazing,22,2.01,29.57,222.17,1.89,29.57,219.43,2.47,80.84,0.23,2.07,80.84,0.32,1.82125,23.94923,4.80E-04,1.79157,23.94923,7.80E-04
S_SHH_A3,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,R22,R22,arable land,2022,restored,NA,dry,grazing,22,1.98,17.46,220.16,1.8,17.46,230.42,2.18,37.47,0.29,1.96,37.47,0.3,1.78317,23.94923,6.20E-04,1.79151,23.94923,7.80E-04
S_SHH_A4,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,R22,R22,arable land,2022,restored,NA,dry,grazing,22,1.78,17.46,251.04,1.74,17.46,227.48,1.48,80.84,0.41,2.07,80.84,0.35,1.85771,22.55904,7.30E-04,1.73739,22.55904,8.90E-04
S_SIM_A1,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,R,R,NA,2023,positive,0,fresh,mowing,NA,1.81,11.26,208.77,1.64,11.26,247.63,1.66,23.58,0.59,1.62,23.58,0.44,1.64041,109.76516,0.00139,2.21547,109.76516,0.00155
S_SIM_A2,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,R22,R,NA,2023,positive,0,fresh,mowing,NA,1.66,10.91,230.13,1.62,10.91,229.39,1.83,44.55,0.53,1.74,44.55,0.41,1.52061,12.73815,0.00139,1.59667,12.73815,9.80E-04
S_SIM_A3,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,R22,R,NA,2023,positive,0,fresh,mowing,NA,1.93,10.91,229.27,1.6,10.91,248.71,1.82,48.29,0.41,1.77,48.29,0.42,1.48206,36.83649,0.00111,1.68768,36.83649,0.001
S_SIM_A4,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,R1A,R,NA,2023,positive,0,fresh,mowing,NA,1.32,5.45,234.32,1.51,5.45,223.05,1.51,49.3,0.48,2.13,49.3,0.35,1.2618,93.51344,0.00248,1.73225,93.51344,0.00175
S_SNF_A1,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,R,R,arable land,2022,restored,0,moist,mowing,4,1.83,29.03,242.04,1.79,29.03,261.38,1.58,19.39,0.56,1.67,19.39,0.48,1.69398,17.73792,5.30E-04,1.92603,17.73792,4.60E-04
S_SNF_A2,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,R,R,arable land,2022,restored,0,moist,mowing,4,1.41,4.97,285.36,1.57,4.97,280.92,1.41,7.69,0.55,1.94,7.69,0.37,1.5979,12.79538,4.30E-04,1.78866,12.79538,5.20E-04
S_SNF_A3,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,R,R,arable land,2022,restored,0,moist,mowing,4,1.33,4.97,304.22,1.42,4.97,284.68,1.46,18.81,0.49,1.98,18.81,0.34,1.49822,7.94749,4.80E-04,1.51215,7.94749,4.50E-04
S_SNF_A4,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,R,R,arable land,2022,restored,0,moist,mowing,4,1.77,25.62,259.91,1.72,25.62,242.79,1.61,47.43,0.4,1.91,47.43,0.36,1.90241,17.16852,7.10E-04,1.6041,17.16852,6.20E-04
S_STB_A1,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,R21,R21,arable land,2023,restored,0,moist,mowing,17,2.03,246.64,224.29,2.01,246.64,217.02,1.83,27.11,0.31,1.85,27.11,0.33,1.53413,69.20014,7.10E-04,1.74529,69.20014,7.80E-04
S_STB_A2,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,R,R21,arable land,2023,restored,0,moist,mowing,17,3.77,236.72,191.45,2.16,236.72,213.99,1.55,7.59,0.39,1.62,7.59,0.35,1.78514,86.08471,4.70E-04,1.88931,86.08471,5.90E-04
S_STB_A3,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,R21,R21,arable land,2023,restored,0,moist,mowing,17,1.94,236.72,244.17,2.15,236.72,217.96,1.46,19.97,0.36,1.79,19.97,0.32,1.4534,38.04173,7.00E-04,1.79218,38.04173,6.10E-04
S_STB_A4,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,R21,R21,arable land,2023,restored,0,moist,mowing,17,1.87,246.64,231.76,2.13,246.64,221.8,1.82,30.01,0.26,1.93,30.01,0.31,1.41707,69.20014,9.20E-04,1.65021,69.20014,7.60E-04
S_STW_A1,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,R37,R35,NA,2022,positive,0,moist,mowing,NA,1.37,16.62,205.89,1.74,16.62,227.89,1.95,30.63,0.49,1.83,30.63,0.41,1.7359,944.17194,0.00155,2.05473,944.17194,0.00168
S_STW_A2,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,R37,R35,NA,2022,positive,0,moist,mowing,NA,1.51,15.24,213.95,1.66,15.24,216.53,2.27,22.56,0.45,1.84,22.56,0.5,1.72538,203.9927,0.0011,2.1927,203.9927,0.00157
S_STW_A3,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,R,R35,NA,2022,positive,0,moist,mowing,NA,1.56,16.62,216.33,1.73,16.62,238.74,1.36,12.8,0.44,1.6,12.8,0.45,1.57172,112.4266,0.00201,1.79632,112.4266,0.00157
S_STW_A4,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,R,R35,NA,2022,positive,0,moist,mowing,NA,1.45,17.12,228.07,1.73,17.12,244.66,1.42,13.83,0.46,1.66,13.83,0.46,1.61405,112.4266,0.00216,1.69308,112.4266,0.00123
S_TIE_A1,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,R22,R22,arable land,2023,restored,0,fresh,mowing,6,1.51,5.51,266.18,1.48,5.51,243.32,1.35,21.03,0.53,1.54,21.03,0.47,1.79751,10.16244,0.00168,1.66931,10.16244,0.00168
S_TIE_A2,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,R22,R22,arable land,2023,restored,0,fresh,mowing,6,1.59,7.07,243.41,1.55,7.07,241.12,1.39,21.03,0.51,1.5,21.03,0.48,1.75273,10.16244,0.002,1.69919,10.16244,0.00176
S_TIE_A3,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,R22,R22,arable land,2023,restored,0,fresh,mowing,6,1.59,7.07,234.24,1.45,7.07,235.01,1.29,11.04,0.48,1.5,11.04,0.49,1.59051,11.38207,0.00217,1.76701,11.38207,0.00263
S_TIE_A4,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,R,R22,arable land,2023,restored,0,fresh,mowing,6,1.59,7.37,224.88,1.61,7.37,235.8,1.38,9.72,0.4,1.54,9.72,0.39,1.59357,16.41479,0.00252,1.69594,16.41479,0.00145
S_TRN_A1,S_TRN,south,686,Western European broadleaf forests,396.25,11.82695299,48.73620979,V15,R,arable land,2023,restored,0,fresh,mowing,NA,1.46,33.84,245.61,1.75,33.84,258.92,2.48,52.76,0.37,2.24,52.76,0.3,2.0432,20.11005,0.00208,1.78229,20.11005,8.30E-04
S_TRN_A2,S_TRN,south,686,Western European broadleaf forests,396.25,11.82695299,48.73620979,R,R,arable land,2023,restored,0,fresh,mowing,NA,2.58,14.01,282.86,1.64,14.01,226.55,1.97,52.76,0.32,2.29,52.76,0.3,1.41565,20.11005,7.40E-04,1.734,20.11005,6.10E-04
S_TRN_A3,S_TRN,south,686,Western European broadleaf forests,396.25,11.82695299,48.73620979,R,R,arable land,2023,restored,0,fresh,mowing,NA,2.12,20.34,238.9,1.75,20.34,227.42,1.78,43.36,0.34,1.92,43.36,0.33,1.49157,20.11005,8.30E-04,2.0628,20.11005,6.30E-04
S_TRN_A4,S_TRN,south,686,Western European broadleaf forests,396.25,11.82695299,48.73620979,V,R,arable land,2023,restored,0,fresh,mowing,NA,1.55,15.04,258.01,1.7,15.04,259.89,1.87,14.74,0.46,2.04,14.74,0.31,1.61788,13.11991,0.00179,1.6537,13.11991,8.30E-04
S_UKB_A1,S_UKB,south,686,Western European broadleaf forests,445.0400085,11.57301044,48.43279483,R,R22,NA,2023,negative,1,fresh,mowing,NA,1.56,77.67,249.22,1.8,77.67,239.54,1.89,43.36,0.44,2.03,43.36,0.45,1.65354,18.83939,9.00E-04,1.82022,18.83939,0.00103
S_UKB_A2,S_UKB,south,686,Western European broadleaf forests,445.0400085,11.57301044,48.43279483,R22,R22,NA,2023,negative,1,fresh,mowing,NA,1.48,62.12,223.34,1.82,62.12,232.94,1.46,43.36,0.49,2.26,43.36,0.42,1.83895,19.8446,8.80E-04,1.90615,19.8446,9.50E-04
S_UKB_A3,S_UKB,south,686,Western European broadleaf forests,445.0400085,11.57301044,48.43279483,R,R22,NA,2023,negative,1,fresh,mowing,NA,1.63,77.67,264.33,1.82,77.67,245.67,1.79,43.36,0.45,2.06,43.36,0.43,2.02509,26.43558,0.00121,1.9188,26.43558,0.0011
S_UKB_A4,S_UKB,south,686,Western European broadleaf forests,445.0400085,11.57301044,48.43279483,R22,R22,NA,2023,negative,1,fresh,mowing,NA,1.72,77.67,228.69,1.79,77.67,250.16,1.73,43.36,0.5,2.25,43.36,0.4,1.60224,27.84609,0.00111,1.93748,27.84609,9.90E-04
S_VIB_A1,S_VIB,south,686,Western European broadleaf forests,437.019989,12.36689193,48.45628545,R,R,NA,2023,negative,1,moist,mowing,NA,1.32,1.97,288.71,1.32,1.97,281.19,1.38,9.72,0.57,1.91,9.72,0.42,1.78588,6.13095,4.60E-04,1.52899,6.13095,9.40E-04
S_VIB_A2,S_VIB,south,686,Western European broadleaf forests,437.019989,12.36689193,48.45628545,R,R,NA,2023,negative,1,moist,mowing,NA,1.29,2.46,290.62,1.33,2.46,270.99,1.39,20.03,0.56,2.56,20.03,0.28,1.90644,11.83207,4.20E-04,1.81359,11.83207,4.00E-04
S_VIB_A3,S_VIB,south,686,Western European broadleaf forests,437.019989,12.36689193,48.45628545,R,R,NA,2023,negative,1,moist,mowing,NA,1.04,1.25,307.12,1.09,1.25,304.79,1.69,8.73,0.53,2.22,8.73,0.29,1.1296,1.89051,2.00E-04,1.28389,1.89051,3.60E-04
S_VIB_A4,S_VIB,south,686,Western European broadleaf forests,437.019989,12.36689193,48.45628545,R,R,NA,2023,negative,1,moist,mowing,NA,1.25,2.46,294.59,1.35,2.46,263.07,1.34,23.26,0.59,2.66,23.26,0.35,1.66829,11.83207,3.10E-04,2.05058,11.83207,5.30E-04
S_VLP_A1,S_VLP,south,686,Western European broadleaf forests,344.0799866,12.90589476,48.63870818,R,R,NA,2022,positive,0,moist,mowing,NA,1.57,24.59,238.45,1.73,24.59,229.86,1.38,47.43,0.55,1.76,47.43,0.49,1.45121,26.43558,7.60E-04,1.825,26.43558,0.00111
S_VLP_A2,S_VLP,south,686,Western European broadleaf forests,344.0799866,12.90589476,48.63870818,R,R,NA,2022,positive,0,moist,mowing,NA,1.44,24.88,232.86,1.63,24.88,237.32,1.28,13.92,0.47,1.6,13.92,0.42,1.6823,44.01226,0.00172,1.81998,44.01226,0.00127
S_VLP_A3,S_VLP,south,686,Western European broadleaf forests,344.0799866,12.90589476,48.63870818,R,R,NA,2022,positive,0,moist,mowing,NA,2.03,24.88,207.2,1.73,24.88,249.41,1.56,13.92,0.54,1.75,13.92,0.4,1.54884,44.01226,0.00125,1.78497,44.01226,0.00116
S_VLP_A4,S_VLP,south,686,Western European broadleaf forests,344.0799866,12.90589476,48.63870818,R35,R,NA,2022,positive,0,moist,mowing,NA,2.12,25.62,209.92,1.75,25.62,226.62,1.64,47.43,0.58,1.66,47.43,0.49,1.50793,14.36936,9.90E-04,1.62091,14.36936,8.30E-04
S_VLR_A1,S_VLR,south,686,Western European broadleaf forests,341.8399963,12.91962329,48.63645504,R,R,arable land,2022,restored,0,fresh,mowing,23,1.31,8.27,263.22,1.58,8.27,243.38,1.5,12.8,0.49,1.78,12.8,0.41,1.93575,17.16852,0.00339,1.69903,17.16852,9.20E-04
S_VLR_A2,S_VLR,south,686,Western European broadleaf forests,341.8399963,12.91962329,48.63645504,R22,R,arable land,2022,restored,0,fresh,mowing,23,1.3,8.23,263.25,1.48,8.23,253.5,1.3,22.63,0.49,1.79,22.63,0.42,1.44357,26.95356,0.00117,1.88009,26.95356,8.10E-04
S_VLR_A3,S_VLR,south,686,Western European broadleaf forests,341.8399963,12.91962329,48.63645504,R,R,arable land,2022,restored,0,fresh,mowing,23,1.41,9.36,267.99,1.54,9.36,242.3,1.62,20.71,0.47,1.82,20.71,0.41,1.74128,26.95356,0.00118,1.8746,26.95356,9.80E-04
S_VLR_A4,S_VLR,south,686,Western European broadleaf forests,341.8399963,12.91962329,48.63645504,R,R,arable land,2022,restored,0,fresh,mowing,23,1.37,4.61,269.65,1.38,4.61,255.4,1.36,12.14,0.54,1.73,12.14,0.43,1.52579,44.01226,0.00123,2.21638,44.01226,0.00168
S_WGD_A1,S_WGD,south,686,Western European broadleaf forests,474.0100098,12.43641984,48.56602654,R22,R22,arable land,2022,restored,0,fresh,mowing,2,1.6,7.18,236.22,1.66,7.18,226.68,2.12,12.39,0.62,1.73,12.39,0.52,1.38245,18.28518,0.00166,1.68109,18.28518,8.20E-04
S_WGD_A2,S_WGD,south,686,Western European broadleaf forests,474.0100098,12.43641984,48.56602654,R22,R22,arable land,2022,restored,0,fresh,mowing,2,1.47,9.26,247.07,1.61,9.26,235.73,2.09,21.03,0.67,1.68,21.03,0.49,1.53604,21.32091,0.00205,1.81155,21.32091,0.00124
S_WGD_A3,S_WGD,south,686,Western European broadleaf forests,474.0100098,12.43641984,48.56602654,R22,R22,arable land,2022,restored,0,fresh,mowing,2,1.51,7.18,224.64,1.62,7.18,225.22,1.6,12.39,0.5,1.62,12.39,0.49,1.53837,24.71461,0.00109,1.74817,24.71461,0.00112
S_WGD_A4,S_WGD,south,686,Western European broadleaf forests,474.0100098,12.43641984,48.56602654,R22,R22,arable land,2022,restored,0,fresh,mowing,2,1.64,9.93,237.3,1.77,9.93,246.82,1.81,21.03,0.48,1.93,21.03,0.44,1.46408,10.07802,0.00105,1.57824,10.07802,9.90E-04
S_WLF_A1,S_WLF,south,686,Western European broadleaf forests,487.9299927,11.71529076,48.47763047,R,R,NA,2023,negative,1,fresh,mowing,NA,1.33,4.51,291.9,1.54,4.51,269.72,1.16,11.28,0.59,1.95,11.28,0.42,1.97935,11.36916,1.60E-04,1.5737,11.36916,6.30E-04
S_WLF_A2,S_WLF,south,686,Western European broadleaf forests,487.9299927,11.71529076,48.47763047,R,R,NA,2023,negative,1,fresh,mowing,NA,1.36,4.38,250.64,1.47,4.38,257.32,1.88,11.28,0.39,1.84,11.28,0.44,1.78395,11.36916,0.00128,1.65532,11.36916,8.50E-04
S_WLF_A3,S_WLF,south,686,Western European broadleaf forests,487.9299927,11.71529076,48.47763047,R,R,NA,2023,negative,1,fresh,mowing,NA,1.26,3.89,254.72,1.44,3.89,251.71,1.2,2.76,0.58,1.36,2.76,0.56,1.51038,11.36916,7.40E-04,1.96115,11.36916,7.60E-04
S_WLF_A4,S_WLF,south,686,Western European broadleaf forests,487.9299927,11.71529076,48.47763047,R,R,NA,2023,negative,1,fresh,mowing,NA,1.4,3.76,266.04,1.41,3.76,262.51,1.2,3.2,0.61,1.35,3.2,0.59,1.70158,6.6301,6.60E-04,1.75727,6.6301,9.90E-04
S_WNG_A1,S_WNG,south,686,Western European broadleaf forests,404.8999939,12.37349432,48.65857576,R1A,R1A,NA,2023,positive,0,dry,mowing,NA,2.06,8.5,205.24,1.6,8.5,218.35,1.88,23.58,0.34,1.76,23.58,0.41,1.91246,16.2363,0.00254,1.80192,16.2363,0.00108
S_WNG_A2,S_WNG,south,686,Western European broadleaf forests,404.8999939,12.37349432,48.65857576,R1A,R1A,NA,2023,positive,0,dry,mowing,NA,1.69,8.5,210.31,1.58,8.5,228.88,1.75,23.58,0.39,1.71,23.58,0.41,1.94712,18.15051,0.00188,1.94309,18.15051,0.0011
S_WNG_A3,S_WNG,south,686,Western European broadleaf forests,404.8999939,12.37349432,48.65857576,R1A,R1A,NA,2023,positive,0,dry,mowing,NA,1.73,12.17,178.22,1.75,12.17,215.56,1.69,17.2,0.29,1.73,17.2,0.41,1.76539,18.89648,0.00388,1.78324,18.89648,0.00127
S_WNG_A4,S_WNG,south,686,Western European broadleaf forests,404.8999939,12.37349432,48.65857576,R1A,R1A,NA,2023,positive,0,dry,mowing,NA,1.91,12.08,189.03,1.71,12.08,208.22,1.91,19.99,0.31,1.8,19.99,0.34,1.85946,23.38229,0.00244,1.89511,23.38229,0.00111
S_WNK_A1,S_WNK,south,686,Western European broadleaf forests,420.9200134,13.05049386,48.28204403,R,R22,grassland,2023,restored,0,fresh,mowing,11,1.53,8.4,238.01,1.56,8.4,245.24,1.64,6.72,0.39,1.62,6.72,0.41,1.34486,63.42491,0.00106,1.58247,63.42491,9.40E-04
S_WNK_A2,S_WNK,south,686,Western European broadleaf forests,420.9200134,13.05049386,48.28204403,R22,R22,grassland,2023,restored,0,fresh,mowing,11,1.72,8.16,249.31,1.58,8.16,248.73,1.44,59.87,0.39,1.77,59.87,0.36,1.80165,36.83649,8.60E-04,1.66479,36.83649,8.60E-04
S_WNK_A3,S_WNK,south,686,Western European broadleaf forests,420.9200134,13.05049386,48.28204403,R,R22,grassland,2023,restored,0,fresh,mowing,11,1.58,5.79,229.26,1.51,5.79,255.93,1.44,21.03,0.43,1.82,21.03,0.4,1.73969,126.53004,0.00192,1.82948,126.53004,9.90E-04
S_WNK_A4,S_WNK,south,686,Western European broadleaf forests,420.9200134,13.05049386,48.28204403,R,R22,grassland,2023,restored,0,fresh,mowing,11,1.7,8.16,225.4,1.59,8.16,246.55,1.53,7.54,0.4,1.67,7.54,0.4,1.6396,36.83649,0.00152,1.73832,36.83649,0.00101
S_WTB_A1,S_WTB,south,686,Western European broadleaf forests,502.1000061,13.0168955,48.32459274,R,R,NA,2023,negative,1,fresh,mowing,NA,1.33,5.79,278.38,1.47,5.79,267.18,2.01,17.99,0.42,1.96,17.99,0.33,1.4962,7.07497,6.20E-04,1.44627,7.07497,7.50E-04
S_WTB_A2,S_WTB,south,686,Western European broadleaf forests,502.1000061,13.0168955,48.32459274,R,R,NA,2023,negative,1,fresh,mowing,NA,1.26,10.13,275.85,1.56,10.13,294.78,2.24,23.26,0.35,2.4,23.26,0.32,1.45431,18.28518,9.70E-04,1.76605,18.28518,9.00E-04
S_WTB_A3,S_WTB,south,686,Western European broadleaf forests,502.1000061,13.0168955,48.32459274,R,R,NA,2023,negative,1,fresh,mowing,NA,1.24,4.38,268.6,1.42,4.38,258.55,1.91,17.99,0.41,2.07,17.99,0.3,1.42649,7.65098,0.00108,1.57009,7.65098,7.50E-04
S_WTB_A4,S_WTB,south,686,Western European broadleaf forests,502.1000061,13.0168955,48.32459274,R,R,NA,2023,negative,1,fresh,mowing,NA,1.19,4.51,258.14,1.42,4.51,266.64,1.56,17.99,0.47,1.9,17.99,0.31,1.42204,7.68543,0.00126,1.62138,7.68543,7.10E-04
S_WTH_A1,S_WTH,south,686,Western European broadleaf forests,311.1400146,12.96174849,48.80605399,R,R,grassland,2022,restored,0,moist,mowing,NA,1.53,6.54,237.75,1.49,6.54,251.76,1.65,10.46,0.41,1.74,10.46,0.42,1.4322,105.90053,0.00174,1.82052,105.90053,0.00108
S_WTH_A2,S_WTH,south,686,Western European broadleaf forests,311.1400146,12.96174849,48.80605399,R,R,grassland,2022,restored,0,moist,mowing,NA,1.38,5.48,244.83,1.39,5.48,252.34,1.44,20.43,0.46,1.87,20.43,0.41,1.69678,126.53004,9.70E-04,2.11649,126.53004,0.00118
S_WTH_A3,S_WTH,south,686,Western European broadleaf forests,311.1400146,12.96174849,48.80605399,R,R,grassland,2022,restored,0,moist,mowing,NA,1.26,7.35,248.68,1.64,7.35,229.62,1.45,12.8,0.5,1.67,12.8,0.43,1.25953,11.68216,0.00138,1.52121,11.68216,0.00135
S_WTH_A4,S_WTH,south,686,Western European broadleaf forests,311.1400146,12.96174849,48.80605399,R22,R,grassland,2022,restored,0,moist,mowing,NA,1.33,7.83,257.27,1.47,7.83,246.8,1.59,12.8,0.45,1.62,12.8,0.46,1.50982,42.68214,0.00172,1.75759,42.68214,0.00132
