id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16,start.rest,rest.meth,obs.year,site.type,hydrology,mngm.type,lui,c.n.B10,c.n,ph.value,clay.perc.B10,clay.perc.B30,silt.perc.B10,silt.perc.B30,sand.perc.B10,sand.perc.B30,clay.perc,silt.perc,sand.perc,rest.meth.type,rest.age,fdis.abu.sla,fric.abu.sla,cwm.abu.sla,fdis.pres.sla,fric.pres.sla,cwm.pres.sla,fdis.abu.height,fric.abu.height,cwm.abu.height,fdis.pres.height,fric.pres.height,cwm.pres.height,fdis.abu.seedmass,fric.abu.seedmass,cwm.abu.seedmass,fdis.pres.seedmass,fric.pres.seedmass,cwm.pres.seedmass
S_MHH_A3,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,R,R,NA,NA,2023,positive,dry,both,0.765106478,9.872345784,10.03712932,6.68,4,4,30,30,66,66,4,30,66,positive,NA,1.72,19.91,214.08,1.75,19.91,223.87,1.54,229.49,0.46,1.81,229.49,0.41,1.80804,178.78523,0.00192,2.04663,178.78523,0.00199
S_MHH_A4,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,R,R,NA,NA,2023,positive,dry,both,0.765106478,9.872345784,10.03712932,6.68,4,4,30,30,66,66,4,30,66,positive,NA,1.67,7.67,210.04,1.58,7.67,225.4,1.65,30.22,0.42,1.67,30.22,0.35,1.66276,34.2146,0.00205,2.01849,34.2146,0.00147
S_MTK_A1,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R,R,NA,NA,2023,positive,fresh,mowing,0.906882591,8.089646309,8.306735331,5.345,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,positive,NA,1.45,7.1,221.88,1.46,7.1,241.21,1.3,8.05,0.49,1.49,8.05,0.44,1.50792,31.95765,0.00128,1.73468,31.95765,0.00114
S_MTK_A2,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R,R,NA,NA,2023,positive,fresh,mowing,0.906882591,8.089646309,8.306735331,5.345,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,positive,NA,1.65,7.38,228.35,1.54,7.38,243.99,1.55,18.89,0.45,1.62,18.89,0.4,1.65885,55.2332,9.80E-04,1.77576,55.2332,9.70E-04
S_MTK_A3,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R,R,NA,NA,2023,positive,fresh,mowing,0.906882591,8.089646309,8.306735331,5.345,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,positive,NA,1.66,7.38,248.17,1.51,7.38,242.37,1.56,18.89,0.45,1.61,18.89,0.42,1.79704,55.2332,7.70E-04,1.96147,55.2332,0.00127
S_MTK_A4,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,R22,R,NA,NA,2023,positive,fresh,mowing,0.906882591,8.089646309,8.306735331,5.345,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,positive,NA,1.88,7.38,251.1,1.53,7.38,247.94,1.41,18.89,0.49,1.69,18.89,0.4,2.06398,55.2332,4.80E-04,1.72138,55.2332,8.90E-04
S_NOZ_A1,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,2020,res,2022,restored,fresh,mowing,NA,11.47239264,10.40832747,6.985,15,15,7.5,7.5,77.5,77.5,15,7.5,77.5,res,2,1.44,9.14,241.3,1.55,9.14,241.06,1.19,8.64,0.45,1.43,8.64,0.48,1.43144,30.06459,0.00152,1.86498,30.06459,0.00163
S_NOZ_A2,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,2020,res,2022,restored,fresh,mowing,NA,11.47239264,10.40832747,6.985,15,15,7.5,7.5,77.5,77.5,15,7.5,77.5,res,2,1.62,8.32,220.7,1.5,8.32,243.3,1.34,15.4,0.53,1.45,15.4,0.47,1.94098,104.88309,0.00109,1.98149,104.88309,0.00168
S_NOZ_A3,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,2020,res,2022,restored,fresh,mowing,NA,11.47239264,10.40832747,6.985,15,15,7.5,7.5,77.5,77.5,15,7.5,77.5,res,2,1.62,9.85,222.65,1.62,9.85,240.59,1.29,15.4,0.49,1.46,15.4,0.46,1.75768,327.20386,0.00169,2.07825,327.20386,0.0015
S_NOZ_A4,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,R,R,2020,res,2022,restored,fresh,mowing,NA,11.47239264,10.40832747,6.985,15,15,7.5,7.5,77.5,77.5,15,7.5,77.5,res,2,1.55,9.85,220.2,1.58,9.85,239.54,1.35,8.64,0.51,1.38,8.64,0.51,1.86547,30.06459,0.00124,1.70997,30.06459,0.00124
S_OST_A1,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R,R,2010,dih,2023,restored,moist,mowing,0.906882591,21.74365996,356.7670265,7.45,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,13,1.76,49.55,197.88,1.87,49.55,223.4,2.14,363.89,0.38,2.01,363.89,0.48,1.66038,50.43757,0.0015,1.98802,50.43757,0.00111
S_OST_A2,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R22,R,2010,dih,2023,restored,moist,mowing,0.906882591,21.74365996,356.7670265,7.45,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,13,1.68,43.17,235.18,1.63,43.17,242.99,1.8,29.36,0.43,1.77,29.36,0.44,1.6032,40.46112,9.80E-04,1.91356,40.46112,0.00116
S_OST_A3,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R,R,2010,dih,2023,restored,moist,mowing,0.906882591,21.74365996,356.7670265,7.45,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,13,1.69,42.09,200.44,1.69,42.09,229.68,1.48,123.19,0.43,1.88,123.19,0.44,1.55382,26.23322,0.00256,1.87148,26.23322,0.00113
S_OST_A4,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,R,R,2010,dih,2023,restored,moist,mowing,0.906882591,21.74365996,356.7670265,7.45,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,13,2.24,28.89,162.43,1.64,28.89,206.35,1.95,24.84,0.39,1.9,24.84,0.37,1.57447,66.94117,0.00139,1.96587,66.94117,0.00113
S_OSW_A1,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R22,R22,2012,dih,2023,restored,fresh,mowing,0.906882591,10.99819426,11.40624358,5.195,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,11,1.64,7.38,225.88,1.55,7.38,243.92,1.4,16.46,0.43,1.74,16.46,0.4,1.54086,13.97714,0.00121,1.68711,13.97714,7.60E-04
S_OSW_A2,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R22,R22,2012,dih,2023,restored,fresh,mowing,0.906882591,10.99819426,11.40624358,5.195,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,11,1.71,7.38,246.33,1.57,7.38,247.41,1.27,9.86,0.41,1.57,9.86,0.39,2.10916,32.01279,0.001,1.77549,32.01279,0.001
S_OSW_A3,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R21,R22,2012,dih,2023,restored,fresh,mowing,0.906882591,10.99819426,11.40624358,5.195,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,11,1.69,7.38,288.49,1.56,7.38,260.75,1.31,9.86,0.45,1.56,9.86,0.39,2.16465,13.97714,4.20E-04,1.73755,13.97714,9.50E-04
S_OSW_A4,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,R22,R22,2012,dih,2023,restored,fresh,mowing,0.906882591,10.99819426,11.40624358,5.195,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,11,1.72,10.03,248.56,1.63,10.03,252.31,1.34,5.53,0.43,1.5,5.53,0.43,1.82434,26.46314,6.90E-04,1.80366,26.46314,9.60E-04
S_PEI_A1,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R22,R22,2020,dih,2022,restored,fresh,mowing,0.906882591,11.11111111,8.380667663,5.96,11,11,25,25,64,64,11,25,64,dih,2,1.52,5.32,218.68,1.43,5.32,258.57,1.49,29.5,0.42,1.85,29.5,0.39,1.62265,67.32517,8.60E-04,1.86078,67.32517,7.60E-04
S_PEI_A2,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R22,R22,2020,dih,2022,restored,fresh,mowing,0.906882591,11.11111111,8.380667663,5.96,11,11,25,25,64,64,11,25,64,dih,2,1.56,5.25,231.34,1.4,5.25,252.13,1.41,16.46,0.48,1.61,16.46,0.45,1.56705,15.93581,8.60E-04,1.85346,15.93581,6.60E-04
S_PEI_A3,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R,R22,2020,dih,2022,restored,fresh,mowing,0.906882591,11.11111111,8.380667663,5.96,11,11,25,25,64,64,11,25,64,dih,2,1.56,5.32,227.6,1.46,5.32,257.68,1.46,30.79,0.42,1.85,30.79,0.39,1.49721,16.19015,0.0013,1.76534,16.19015,7.00E-04
S_PEI_A4,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,R,R22,2020,dih,2022,restored,fresh,mowing,0.906882591,11.11111111,8.380667663,5.96,11,11,25,25,64,64,11,25,64,dih,2,1.45,5.32,265.03,1.4,5.32,257.35,1.64,29.5,0.47,1.92,29.5,0.39,1.53132,15.93581,7.60E-04,1.75223,15.93581,6.70E-04
S_PEN_A1,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R,R22,NA,NA,2022,negative,moist,mowing,0.906882591,11.74208145,10.3166929,6.43,11,11,25,25,64,64,11,25,64,negative,NA,1.68,42.09,245.9,1.8,42.09,239.16,1.92,19.35,0.6,1.89,19.35,0.45,1.40363,67.32517,5.80E-04,1.9856,67.32517,7.40E-04
S_PEN_A2,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R,R22,NA,NA,2022,negative,moist,mowing,0.906882591,11.74208145,10.3166929,6.43,11,11,25,25,64,64,11,25,64,negative,NA,1.46,42.71,254.48,1.67,42.71,250.77,1.32,20.68,0.6,1.93,20.68,0.45,1.45861,25.58027,6.80E-04,1.79644,25.58027,7.30E-04
S_PEN_A3,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R22,R22,NA,NA,2022,negative,moist,mowing,0.906882591,11.74208145,10.3166929,6.43,11,11,25,25,64,64,11,25,64,negative,NA,1.66,22.54,224.43,1.58,22.54,248.19,1.58,21,0.52,2.15,21,0.44,1.57107,22.14043,8.60E-04,1.78411,22.14043,6.00E-04
S_PEN_A4,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,R22,R22,NA,NA,2022,negative,moist,mowing,0.906882591,11.74208145,10.3166929,6.43,11,11,25,25,64,64,11,25,64,negative,NA,1.32,22.21,248.61,1.63,22.21,240.12,1.29,17.84,0.48,1.95,17.84,0.45,1.38701,39.02121,0.00174,1.97852,39.02121,9.10E-04
S_POP_A1,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,2017,res,2023,restored,fresh,mowing,0.906882591,11.28647138,15.06516825,6.34,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,res,6,1.39,4.08,277.64,1.46,4.08,258.81,1.61,15.4,0.59,1.69,15.4,0.44,1.72896,32.40217,5.50E-04,1.68495,32.40217,0.00111
S_POP_A2,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,2017,res,2023,restored,fresh,mowing,0.906882591,11.28647138,15.06516825,6.34,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,res,6,1.61,5.05,255.53,1.45,5.05,255.35,1.69,15.4,0.42,1.54,15.4,0.44,1.56834,32.40217,8.20E-04,1.63966,32.40217,0.00101
S_POP_A3,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,2017,res,2023,restored,fresh,mowing,0.906882591,11.28647138,15.06516825,6.34,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,res,6,1.58,4.08,255.84,1.4,4.08,254.98,1.81,15.4,0.48,1.56,15.4,0.43,1.74116,32.40217,7.90E-04,1.66358,32.40217,0.00112
S_POP_A4,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,R22,R22,2017,res,2023,restored,fresh,mowing,0.906882591,11.28647138,15.06516825,6.34,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,res,6,1.55,4.08,238.57,1.4,4.08,250.83,1.4,15.4,0.42,1.61,15.4,0.43,1.61294,104.88309,8.00E-04,1.93386,104.88309,0.00127
S_RUP_A1,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R,R,NA,NA,2023,negative,fresh,mowing,2.702308995,8.853928109,9.066997346,6.47,21,21,35,35,44,44,21,35,44,negative,NA,1.14,4.08,263.16,1.34,4.08,254.18,1.11,3.92,0.55,1.53,3.92,0.49,1.43597,4.01589,0.0013,1.40764,4.01589,7.90E-04
S_RUP_A2,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R,R,NA,NA,2023,negative,fresh,mowing,2.702308995,8.853928109,9.066997346,6.47,21,21,35,35,44,44,21,35,44,negative,NA,1.03,2.16,256.89,1.26,2.16,269.53,1.07,16.86,0.55,2.19,16.86,0.43,1.0981,6.15583,0.00186,1.67496,6.15583,6.10E-04
S_RUP_A3,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R21,R,NA,NA,2023,negative,fresh,mowing,2.702308995,8.853928109,9.066997346,6.47,21,21,35,35,44,44,21,35,44,negative,NA,1.05,2.16,256.7,1.28,2.16,278.32,1.11,16.86,0.56,2.62,16.86,0.31,1.1256,6.15583,0.00185,1.75464,6.15583,5.80E-04
S_RUP_A4,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,R,R,NA,NA,2023,negative,fresh,mowing,2.702308995,8.853928109,9.066997346,6.47,21,21,35,35,44,44,21,35,44,negative,NA,1.1,1.84,261.64,1.27,1.84,278.81,1.06,7.07,0.55,1.97,7.07,0.42,1.33154,4.01589,0.00147,1.3843,4.01589,5.70E-04
S_SBA_A1,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,R,R1A,NA,NA,2022,positive,dry,mowing,0.906882591,14.44711538,13.08146654,7.155,4,4,90,90,10,10,4,90,10,positive,NA,1.48,8.17,233.96,1.5,8.17,234.85,1.7,19.59,0.48,1.77,19.59,0.39,2.15903,537.43518,0.00129,2.30178,537.43518,0.00103
S_SBA_A2,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,R1A,R1A,NA,NA,2022,positive,dry,mowing,0.906882591,14.44711538,13.08146654,7.155,4,4,90,90,10,10,4,90,10,positive,NA,1.42,15.22,203.89,1.57,15.22,209.04,1.66,247.76,0.38,1.88,247.76,0.37,2.19073,257.19552,7.60E-04,2.02067,257.19552,0.001
S_SBA_A3,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,R1A,R1A,NA,NA,2022,positive,dry,mowing,0.906882591,14.44711538,13.08146654,7.155,4,4,90,90,10,10,4,90,10,positive,NA,1.25,7.76,214.16,1.49,7.76,221.21,1.76,19.59,0.36,1.74,19.59,0.36,1.82638,253.84671,0.0011,2.2461,253.84671,8.60E-04
S_SBA_A4,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,R1A,R1A,NA,NA,2022,positive,dry,mowing,0.906882591,14.44711538,13.08146654,7.155,4,4,90,90,10,10,4,90,10,positive,NA,1.28,11.83,209.72,1.53,11.83,209.23,2.09,500.44,0.3,2.11,500.44,0.33,1.95032,2038.00074,0.00234,2.39468,2038.00074,0.00106
S_SBN_A1,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,R1A,R1A,2007,dih,2022,restored,dry,mowing,0.906882591,27.59433962,36.01939203,7.42,4,4,30,30,66,66,4,30,66,dih,15,1.39,6.35,188.96,1.54,6.35,199.66,2.06,56.21,0.24,1.89,56.21,0.31,1.75864,66.94117,0.001,1.91288,66.94117,9.20E-04
S_SBN_A2,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,R1A,R1A,2007,dih,2022,restored,dry,mowing,0.906882591,27.59433962,36.01939203,7.42,4,4,30,30,66,66,4,30,66,dih,15,1.66,789.04,196.1,1.84,789.04,196.89,1.61,463.55,0.32,1.98,463.55,0.35,1.95295,2038.00074,9.50E-04,2.5645,2038.00074,0.00093
S_SBN_A3,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,R1A,R1A,2007,dih,2022,restored,dry,mowing,0.906882591,27.59433962,36.01939203,7.42,4,4,30,30,66,66,4,30,66,dih,15,1.41,20.21,202.02,1.5,20.21,202.4,1.53,196.86,0.31,1.84,196.86,0.32,1.80509,253.84671,7.70E-04,2.17628,253.84671,7.60E-04
S_SBN_A4,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,R1A,R1A,2007,dih,2022,restored,dry,mowing,0.906882591,27.59433962,36.01939203,7.42,4,4,30,30,66,66,4,30,66,dih,15,1.39,10.38,200.05,1.66,10.38,219.66,1.84,73.35,0.33,1.89,73.35,0.32,1.79782,180.80682,8.10E-04,2.22656,180.80682,5.50E-04
S_SHH_A1,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,R21,R22,2000,dih,2022,restored,dry,grazing,NA,15.38461538,10.03794528,5.915,11,11,25,25,64,64,11,25,64,dih,22,1.82,25.14,252.89,1.86,25.14,226.87,1.44,24.38,0.38,1.83,24.38,0.29,1.98357,55.2332,6.50E-04,1.90174,55.2332,8.50E-04
S_SHH_A2,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,R21,R22,2000,dih,2022,restored,dry,grazing,NA,15.38461538,10.03794528,5.915,11,11,25,25,64,64,11,25,64,dih,22,1.99,25.4,219.4,1.91,25.4,214.77,2.23,51.61,0.23,1.89,51.61,0.32,1.94811,34.2146,4.80E-04,1.91283,34.2146,7.80E-04
S_SHH_A3,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,R22,R22,2000,dih,2022,restored,dry,grazing,NA,15.38461538,10.03794528,5.915,11,11,25,25,64,64,11,25,64,dih,22,1.91,15.22,220.16,1.75,15.22,230.42,2.01,25.88,0.29,1.83,25.88,0.3,1.90285,34.2146,6.20E-04,1.91276,34.2146,7.80E-04
S_SHH_A4,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,R22,R22,2000,dih,2022,restored,dry,grazing,NA,15.38461538,10.03794528,5.915,11,11,25,25,64,64,11,25,64,dih,22,1.73,15.22,251.04,1.7,15.22,227.48,1.42,51.61,0.41,1.92,51.61,0.35,1.99154,32.01279,7.30E-04,1.8486,32.01279,8.90E-04
S_SIM_A1,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,R,R,NA,NA,2023,positive,fresh,mowing,0.453441296,9.673062969,10.91926738,6.405,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,positive,NA,1.76,10.03,208.77,1.6,10.03,247.63,1.57,17.07,0.59,1.55,17.07,0.44,1.73419,186.05717,0.00139,2.42253,186.05717,0.00155
S_SIM_A2,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,R22,R,NA,NA,2023,positive,fresh,mowing,0.453441296,9.673062969,10.91926738,6.405,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,positive,NA,1.62,9.72,230.13,1.58,9.72,229.39,1.72,30.22,0.53,1.65,30.22,0.41,1.59391,16.95236,0.00139,1.68283,16.95236,9.80E-04
S_SIM_A3,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,R22,R,NA,NA,2023,positive,fresh,mowing,0.453441296,9.673062969,10.91926738,6.405,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,positive,NA,1.87,9.72,229.27,1.56,9.72,248.71,1.71,32.5,0.41,1.69,32.5,0.42,1.54902,55.2332,0.00111,1.78986,55.2332,0.001
S_SIM_A4,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,R1A,R,NA,NA,2023,positive,fresh,mowing,0.453441296,9.673062969,10.91926738,6.405,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,positive,NA,1.3,5.03,234.32,1.48,5.03,223.05,1.44,33.1,0.48,1.97,33.1,0.35,1.29519,155.68243,0.00248,1.84251,155.68243,0.00175
S_SNF_A1,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,R,R,2018,dih,2022,restored,moist,mowing,0.906882591,12.14035088,9.918001526,5.515,11,11,25,25,64,64,11,25,64,dih,4,1.77,24.7,242.04,1.74,24.7,261.38,1.51,14.32,0.56,1.59,14.32,0.48,1.79729,24.50065,5.30E-04,2.07317,24.50065,4.60E-04
S_SNF_A2,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,R,R,2018,dih,2022,restored,moist,mowing,0.906882591,12.14035088,9.918001526,5.515,11,11,25,25,64,64,11,25,64,dih,4,1.39,4.6,285.36,1.54,4.6,280.92,1.35,6.24,0.56,1.78,6.24,0.39,1.68293,17.0371,4.30E-04,1.88504,17.0371,5.30E-04
S_SNF_A3,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,R,R,2018,dih,2022,restored,moist,mowing,0.906882591,12.14035088,9.918001526,5.515,11,11,25,25,64,64,11,25,64,dih,4,1.31,4.6,304.22,1.4,4.6,284.68,1.4,13.94,0.49,1.83,13.94,0.35,1.56761,10.03096,4.80E-04,1.57316,10.03096,4.60E-04
S_SNF_A4,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,R,R,2018,dih,2022,restored,moist,mowing,0.906882591,12.14035088,9.918001526,5.515,11,11,25,25,64,64,11,25,64,dih,4,1.72,21.93,259.91,1.68,21.93,242.79,1.54,31.98,0.4,1.79,31.98,0.37,2.04461,23.62742,7.20E-04,1.68395,23.62742,6.20E-04
S_STB_A1,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,R21,R21,2006,dih,2023,restored,moist,mowing,0.906882591,22.05681677,79.19507505,5.125,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,17,1.96,189.37,224.29,1.95,189.37,217.02,1.72,19.35,0.31,1.74,19.35,0.33,1.60925,111.37431,7.10E-04,1.84754,111.37431,7.90E-04
S_STB_A2,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,R,R21,2006,dih,2023,restored,moist,mowing,0.906882591,22.05681677,79.19507505,5.125,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,17,3.54,182.12,191.45,2.08,182.12,213.99,1.48,6.17,0.39,1.53,6.17,0.35,1.90459,141.98878,4.70E-04,2.01523,141.98878,6.00E-04
S_STB_A3,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,R21,R21,2006,dih,2023,restored,moist,mowing,0.906882591,22.05681677,79.19507505,5.125,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,17,1.88,182.12,244.17,2.08,182.12,217.96,1.4,14.71,0.36,1.67,14.71,0.31,1.51574,57.24699,7.00E-04,1.91356,57.24699,6.10E-04
S_STB_A4,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,R21,R21,2006,dih,2023,restored,moist,mowing,0.906882591,22.05681677,79.19507505,5.125,23.5,23.5,57.5,57.5,19,19,23.5,57.5,19,dih,17,1.81,189.37,231.76,2.06,189.37,221.8,1.71,21.2,0.26,1.81,21.2,0.31,1.47345,111.37431,9.20E-04,1.73525,111.37431,7.60E-04
S_STW_A1,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,R37,R35,NA,NA,2022,positive,moist,mowing,0.453441296,16.875,23.3783284,7.345,11,11,25,25,64,64,11,25,64,positive,NA,1.35,66.73,205.11,1.77,66.73,221.98,1.85,117.27,0.49,1.81,117.27,0.42,1.84238,132.45583,0.00156,2.03065,132.45583,0.00208
S_STW_A2,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,R37,R35,NA,NA,2022,positive,moist,mowing,0.453441296,16.875,23.3783284,7.345,11,11,25,25,64,64,11,25,64,positive,NA,1.53,40.7,210.41,1.73,40.7,210.19,2.09,16.41,0.45,1.76,16.41,0.49,1.83439,370.70382,0.0011,2.39485,370.70382,0.00157
S_STW_A3,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,R,R35,NA,NA,2022,positive,moist,mowing,0.453441296,16.875,23.3783284,7.345,11,11,25,25,64,64,11,25,64,positive,NA,1.53,66.73,216.19,1.79,66.73,232.26,1.32,9.86,0.45,1.54,9.86,0.45,1.65361,191.08192,0.00201,1.91848,191.08192,0.00157
S_STW_A4,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,R,R35,NA,NA,2022,positive,moist,mowing,0.453441296,16.875,23.3783284,7.345,11,11,25,25,64,64,11,25,64,positive,NA,1.42,14.94,228.07,1.68,14.94,244.66,1.37,10.57,0.47,1.55,10.57,0.47,1.70296,191.08192,0.00216,1.7882,191.08192,0.00124
S_TIE_A1,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,R22,R22,2017,res,2023,restored,fresh,mowing,NA,26.07231538,30.85267731,7.26,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,6,1.48,5.08,266.18,1.45,5.08,243.32,1.31,15.4,0.53,1.47,15.4,0.47,1.91989,13.18568,0.00168,1.7682,13.18568,0.00168
S_TIE_A2,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,R22,R22,2017,res,2023,restored,fresh,mowing,NA,26.07231538,30.85267731,7.26,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,6,1.55,6.44,243.41,1.51,6.44,241.12,1.35,15.4,0.51,1.44,15.4,0.48,1.86676,13.18568,0.002,1.80345,13.18568,0.00176
S_TIE_A3,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,R22,R22,2017,res,2023,restored,fresh,mowing,NA,26.07231538,30.85267731,7.26,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,6,1.55,6.44,234.24,1.43,6.44,235.01,1.25,8.64,0.48,1.44,8.64,0.49,1.67561,14.95734,0.00217,1.88368,14.95734,0.00263
S_TIE_A4,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,R,R22,2017,res,2023,restored,fresh,mowing,NA,26.07231538,30.85267731,7.26,45,45,52.5,52.5,12.5,12.5,45,52.5,12.5,res,6,1.56,6.69,224.88,1.57,6.69,235.8,1.33,7.7,0.4,1.44,7.7,0.4,1.67883,22.4765,0.00252,1.78725,22.4765,0.00146
S_TRN_A1,S_TRN,south,686,Western European broadleaf forests,396.25,11.82695299,48.73620979,V15,R,NA,dih,2023,restored,fresh,mowing,0.453441296,231.4910766,217.2955383,6.16,21,21,35,35,44,44,21,35,44,dih,NA,1.6,83.03,234.37,1.89,83.03,247.86,2.19,35.18,0.38,2.02,35.18,0.31,2.18952,28.17153,0.00211,1.88769,28.17153,8.40E-04
